[INFO] | 2023-07-06 06:23:13 AM | analyzer.kickico_token_v1_1 | Analysis started at: 2023-07-06 06:23:13 AM
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _melt
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burnFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transferFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transfer
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function transferFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function _burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burn
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function destroy
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function freezeTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function mintFrozenTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function dropBatchFrozenToken
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for constructor
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for constructor
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function constructor
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function meltTokens
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function destroyFrozen
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Generating return summary for burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Return summary generated for burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Range graph generated
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Processed function burnFrom
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Value Range Analysis took 0.035025 seconds
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Value Range Analysis finished
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Dependency detection started!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Dependency detection finished!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Static Analysis took 2.484754 seconds
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Dependency does not exist
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Analysis finished!
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Analysis took 2.484911 seconds
[INFO] | 2023-07-06 06:23:15 AM | analyzer.kickico_token_v1_1 | Analysis finished at: 2023-07-06 06:23:15 AM
