[INFO] | 2023-07-06 06:36:40 AM | analyzer.OneSwapBuyback_1 | Analysis started at: 2023-07-06 06:36:40 AM
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for weth
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for weth
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function weth
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for ones
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for ones
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function ones
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for router
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for router
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function router
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for factory
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for factory
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function factory
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for mainTokens
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for mainTokens
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function mainTokens
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for constructor
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for constructor
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Range graph generated
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function constructor
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function isMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for mainTokens
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | No lvalue eligible assignment, is this some bug!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for mainTokens
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function mainTokens
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for _swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for _swapForMainToken
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Other types of right variable exists!
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Other types of right variable exists!
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Other types of right variable exists!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function _swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for _swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for _swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function _swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Range graph generated
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function addMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Range graph generated
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function removeMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for _removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for _removeLiquidity
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Other types of right variable exists!
[WARNING] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Other types of right variable exists!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function _removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForMainToken
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function swapForOnesAndBurn
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Generating return summary for removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Return summary generated for removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Processed function removeLiquidity
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Value Range Analysis took 0.015004 seconds
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Value Range Analysis finished
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Dependency detection started!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Dependency detection finished!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Static Analysis took 1.286199 seconds
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Dependency does not exist
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Analysis finished!
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Analysis took 1.286350 seconds
[INFO] | 2023-07-06 06:36:41 AM | analyzer.OneSwapBuyback_1 | Analysis finished at: 2023-07-06 06:36:41 AM
