[INFO] | 2023-07-06 06:21:21 AM | analyzer.HomeBridgeNativeToErc_1 | Analysis started at: 2023-07-06 06:21:21 AM
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function markAsProcessed
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for isAlreadyProcessed
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for isAlreadyProcessed
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function isAlreadyProcessed
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for numMessagesSigned
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for numMessagesSigned
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function numMessagesSigned
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for gasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for gasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function gasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for requiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for requiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function requiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for deployedAtBlock
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for deployedAtBlock
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function deployedAtBlock
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setTotalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setTotalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setTotalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for totalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for totalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function totalSpentPerDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for minPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for minPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function minPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for maxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for maxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function maxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setInitialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setInitialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setInitialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for isInitialized
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for isInitialized
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function isInitialized
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for getCurrentDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for getCurrentDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function getCurrentDay
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for dailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for dailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function dailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for onExecuteAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for onExecuteAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function onExecuteAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for onlyValidator
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for onlyValidator
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function onlyValidator
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for onlyOwner
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for onlyOwner
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function onlyOwner
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function withinLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function requiredSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for isMessageValid
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for isMessageValid
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function isMessageValid
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for recoverAddressFromSignedMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for recoverAddressFromSignedMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function recoverAddressFromSignedMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function claimTokens
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function message
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function signature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setMinPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for initialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for initialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function initialize
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setMaxPerTx
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setGasPrice
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setRequiredBlockConfirmations
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function setDailyLimit
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for fallback
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for fallback
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function fallback
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function executeAffirmation
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for parseMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for parseMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function parseMessage
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for hasEnoughValidSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for hasEnoughValidSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | State variable assignement do not exist
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function hasEnoughValidSignatures
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Generating return summary for submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Return summary generated for submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Range graph generated
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Processed function submitSignature
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Value Range Analysis took 0.030338 seconds
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Value Range Analysis finished
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:21:24 AM | analyzer.HomeBridgeNativeToErc_1 | Dependency detection started!
[INFO] | 2023-07-06 06:21:25 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and executeAffirmation
[INFO] | 2023-07-06 06:21:25 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and executeAffirmation
[INFO] | 2023-07-06 06:21:27 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and submitSignature
[INFO] | 2023-07-06 06:21:28 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and submitSignature
[INFO] | 2023-07-06 06:21:30 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and initialize
[INFO] | 2023-07-06 06:21:30 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and fallback
[INFO] | 2023-07-06 06:21:30 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions executeAffirmation and fallback
[INFO] | 2023-07-06 06:21:33 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and executeAffirmation
[INFO] | 2023-07-06 06:21:33 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and executeAffirmation
[INFO] | 2023-07-06 06:21:38 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and submitSignature
[INFO] | 2023-07-06 06:21:39 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and submitSignature
[INFO] | 2023-07-06 06:21:44 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and initialize
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and fallback
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | DAO dependency detected in file HomeBridgeNativeToErc_1.sol in contract HomeBridgeNativeToErc in by composing functions submitSignature and fallback
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | Dependency detection finished!
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | Static Analysis took 25.099647 seconds
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | Dependency exists
[INFO] | 2023-07-06 06:21:46 AM | analyzer.HomeBridgeNativeToErc_1 | Invoking symbolic executor!
[INFO] | 2023-07-06 06:21:49 AM | analyzer.HomeBridgeNativeToErc_1 | Symbolic execution took 3.149575 seconds
[INFO] | 2023-07-06 06:21:49 AM | analyzer.HomeBridgeNativeToErc_1 | Symbolic execution finished!
[INFO] | 2023-07-06 06:21:49 AM | analyzer.HomeBridgeNativeToErc_1 | Analysis finished!
[INFO] | 2023-07-06 06:21:49 AM | analyzer.HomeBridgeNativeToErc_1 | Analysis took 28.249642 seconds
[INFO] | 2023-07-06 06:21:49 AM | analyzer.HomeBridgeNativeToErc_1 | Analysis finished at: 2023-07-06 06:21:49 AM
